"","source","target","weight","correlation","PN"
"1","Pseudomonas","Stenotrophomonas",0.66207017736627,0.66207017736627,"pos"
"2","Pseudomonas","Psychrobacillus",0.612875656695393,0.612875656695393,"pos"
"3","Escherichia-Shigella","Gemmatimonadaceae_genus",0.641326680487338,0.641326680487338,"pos"
"4","Stenotrophomonas","Serratia",0.634862123244212,0.634862123244212,"pos"
"5","Serratia","Herminiimonas",0.813597610934133,0.813597610934133,"pos"
"6","Serratia","Vicinamibacteraceae_genus",0.773058275080294,0.773058275080294,"pos"
"7","Serratia","Vicinamibacterales_genus",0.675663705500497,0.675663705500497,"pos"
"8","Serratia","bacteriap25_genus",0.650903421475485,0.650903421475485,"pos"
"9","Serratia","Massilia",0.659878299399746,0.659878299399746,"pos"
"10","Serratia","Pyrinomonadaceae_genus",0.770866601647061,0.770866601647061,"pos"
"11","Serratia","Delftia",0.632887174797927,0.632887174797927,"pos"
"12","Serratia","Ligilactobacillus",0.866892628560206,0.866892628560206,"pos"
"13","Serratia","Gemmataceae_genus",0.824007500188307,0.824007500188307,"pos"
"14","Serratia","Gaiellales_genus",0.631743042999524,0.631743042999524,"pos"
"15","Serratia","WD2101_soil_group_genus",0.759509330496116,0.759509330496116,"pos"
"16","Serratia","Bryobacter",0.715304061547819,0.715304061547819,"pos"
"17","Serratia","Nocardioides",0.656862118364906,0.656862118364906,"pos"
"18","Serratia","Nitrospira",0.668689611592777,0.668689611592777,"pos"
"19","Serratia","Subgroup_2_genus",0.8151950340295,0.8151950340295,"pos"
"20","Serratia","UTCFX1",0.706312762739336,0.706312762739336,"pos"
"21","Serratia","Roseiflexaceae_genus",0.669317605468051,0.669317605468051,"pos"
"22","Serratia","Sphingomonas",0.755084167429957,0.755084167429957,"pos"
"23","Serratia","JG30-KF-CM45_genus",0.639580056126364,0.639580056126364,"pos"
"24","Serratia","Terriglobales_genus",0.778051868072879,0.778051868072879,"pos"
"25","Serratia","Terrimonas",0.600131250952743,0.600131250952743,"pos"
"26","Serratia","Cutibacterium",0.788394187458689,0.788394187458689,"pos"
"27","Serratia","Ferruginibacter",0.695925127406634,0.695925127406634,"pos"
"28","Serratia","UCG-005",0.664369782786007,0.664369782786007,"pos"
"29","Serratia","UCG-010_genus",0.694183102747816,0.694183102747816,"pos"
"30","Serratia","Brevundimonas",0.81518577782055,0.81518577782055,"pos"
"31","Serratia","Thermus",0.801943853537411,0.801943853537411,"pos"
"32","Serratia","Lactococcus",0.672188581121039,0.672188581121039,"pos"
"33","Psychrobacillus","Jeotgalicoccus",0.630232702454554,0.630232702454554,"pos"
"34","Peribacillus","Neobacillus",0.662032408582762,0.662032408582762,"pos"
"35","Peribacillus","Microvirga",0.635971123105747,0.635971123105747,"pos"
"36","Peribacillus","UTCFX1",0.623008678940515,0.623008678940515,"pos"
"37","Peribacillus","TK10_genus",0.658573730420124,0.658573730420124,"pos"
"38","Herminiimonas","Vicinamibacteraceae_genus",0.706288873531445,0.706288873531445,"pos"
"39","Herminiimonas","Vicinamibacterales_genus",0.734207521728899,0.734207521728899,"pos"
"40","Herminiimonas","bacteriap25_genus",0.751182302864759,0.751182302864759,"pos"
"41","Herminiimonas","Massilia",0.600783780740258,0.600783780740258,"pos"
"42","Herminiimonas","Pyrinomonadaceae_genus",0.763836201723066,0.763836201723066,"pos"
"43","Herminiimonas","Ligilactobacillus",0.701274527396452,0.701274527396452,"pos"
"44","Herminiimonas","Microvirga",0.632262406140334,0.632262406140334,"pos"
"45","Herminiimonas","Gemmataceae_genus",0.825341444486034,0.825341444486034,"pos"
"46","Herminiimonas","Gaiellales_genus",0.83662384139115,0.83662384139115,"pos"
"47","Herminiimonas","Pirellula",0.722068728107122,0.722068728107122,"pos"
"48","Herminiimonas","Gemmatimonadaceae_genus",0.631208615555595,0.631208615555595,"pos"
"49","Herminiimonas","KD4-96_genus",0.68187234899595,0.68187234899595,"pos"
"50","Herminiimonas","WD2101_soil_group_genus",0.689182805205318,0.689182805205318,"pos"
"51","Herminiimonas","Bryobacter",0.656967353266132,0.656967353266132,"pos"
"52","Herminiimonas","Actinomarinales_genus",0.703083856015971,0.703083856015971,"pos"
"53","Herminiimonas","Gaiella",0.622339524341366,0.622339524341366,"pos"
"54","Herminiimonas","Nitrospira",0.707447222874996,0.707447222874996,"pos"
"55","Herminiimonas","67_14_genus",0.670475568224304,0.670475568224304,"pos"
"56","Herminiimonas","Subgroup_2_genus",0.708576294559622,0.708576294559622,"pos"
"57","Herminiimonas","UTCFX1",0.668968632972353,0.668968632972353,"pos"
"58","Herminiimonas","Roseiflexaceae_genus",0.638501954816624,0.638501954816624,"pos"
"59","Herminiimonas","Sphingomonas",0.82791354259849,0.82791354259849,"pos"
"60","Herminiimonas","Xanthobacteraceae_genus",0.719887321315877,0.719887321315877,"pos"
"61","Herminiimonas","JG30-KF-CM45_genus",0.675069533043256,0.675069533043256,"pos"
"62","Herminiimonas","Terriglobales_genus",0.670832340123652,0.670832340123652,"pos"
"63","Herminiimonas","Terrimonas",0.633241628699336,0.633241628699336,"pos"
"64","Herminiimonas","Cutibacterium",0.608571197529799,0.608571197529799,"pos"
"65","Herminiimonas","Comamonas",0.606654416868038,0.606654416868038,"pos"
"66","Herminiimonas","Chitinophagaceae_genus",0.667705360744792,0.667705360744792,"pos"
"67","Herminiimonas","S085_genus",0.722319231797328,0.722319231797328,"pos"
"68","Herminiimonas","Ardenticatenales_genus",0.669953191249898,0.669953191249898,"pos"
"69","Herminiimonas","Planctomycetales_genus",0.638425631490681,0.638425631490681,"pos"
"70","Herminiimonas","Brevundimonas",0.686218221907777,0.686218221907777,"pos"
"71","Herminiimonas","Pirellulaceae_genus",0.647327867500586,0.647327867500586,"pos"
"72","Herminiimonas","Thermus",0.650336557451328,0.650336557451328,"pos"
"73","Vicinamibacteraceae_genus","Vicinamibacterales_genus",0.817170700996448,0.817170700996448,"pos"
"74","Vicinamibacteraceae_genus","bacteriap25_genus",0.906068675997817,0.906068675997817,"pos"
"75","Vicinamibacteraceae_genus","Massilia",0.680073871119943,0.680073871119943,"pos"
"76","Vicinamibacteraceae_genus","Pyrinomonadaceae_genus",0.698166733253736,0.698166733253736,"pos"
"77","Vicinamibacteraceae_genus","Ligilactobacillus",0.666282659327128,0.666282659327128,"pos"
"78","Vicinamibacteraceae_genus","Gemmataceae_genus",0.756347249079658,0.756347249079658,"pos"
"79","Vicinamibacteraceae_genus","Blastococcus",0.800216655338805,0.800216655338805,"pos"
"80","Vicinamibacteraceae_genus","Pirellula",0.715920983962098,0.715920983962098,"pos"
"81","Vicinamibacteraceae_genus","Gemmatimonadaceae_genus",0.666640284204246,0.666640284204246,"pos"
"82","Vicinamibacteraceae_genus","WD2101_soil_group_genus",0.639174075575907,0.639174075575907,"pos"
"83","Vicinamibacteraceae_genus","Bryobacter",0.729510734177414,0.729510734177414,"pos"
"84","Vicinamibacteraceae_genus","Actinomarinales_genus",0.615028539181727,0.615028539181727,"pos"
"85","Vicinamibacteraceae_genus","Nocardioides",0.627979060886959,0.627979060886959,"pos"
"86","Vicinamibacteraceae_genus","67_14_genus",0.622339524341366,0.622339524341366,"pos"
